,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2004-12-02,101.41352806,101.954506108,99.4463107907,101.216801169,5773200.0,101.429333662,97.1380042221,4.69902977744,-0.442626190735,6.56040471505,96.7303038841,106.128363439,55.1749779008,-268036.783211,3.69204859949,72.7085983777
2004-12-01,107.04469601,107.413542329,102.249595501,102.88893699,4462000.0,101.44514174,97.0357723908,4.69903283551,0.811471746238,6.65521368981,96.7461089042,106.144174575,58.5403687415,-198732.216328,3.5761233946,72.6804953823
2004-11-30,107.905352797,108.667655372,106.725023401,107.069284399,3075000.0,101.416160606,96.8890674327,4.69229601,6.90986423622,6.62543213189,96.723864596,106.108456616,70.2857248188,-56624.4372176,3.54275128242,71.7855017019
2004-11-29,110.143065143,110.511923766,105.741408476,107.929937997,3554800.0,101.16937974,96.6339083167,4.56391926872,11.3606934974,6.50931160332,96.6054604717,105.733299009,73.5742941515,-63255.4596651,3.62706052053,67.7465286765
2004-11-26,111.151261251,111.372573467,108.864368352,108.913548845,1564200.0,100.763640687,96.3507822345,4.44405268297,11.8033144499,6.36586846393,96.3195880039,105.20769337,63.4349068475,53803.4305437,3.72542096183,62.0335603975
2004-11-24,108.643057479,111.446345632,107.069284134,111.126679798,3679000.0,100.342093742,96.0359063893,4.19519141902,13.7705466205,6.197835097,96.1469023232,104.537285161,67.699138678,171146.360594,3.77460198239,58.1664504597
2004-11-23,107.069285416,110.487327317,106.552892684,108.618473448,4858200.0,99.8502885058,95.6576680458,3.65668477307,11.2623402701,5.878981342,96.1936037327,103.506973279,64.0502515957,131088.590135,3.68502357359,53.4563557654
2004-11-22,106.061082792,106.725021912,104.979116855,106.725021912,4191200.0,99.4480620676,95.332815672,3.25369310346,11.8279132333,5.69428122844,96.1943689641,102.701755171,65.9985254567,180324.056442,3.75176866914,49.6534194409
2004-11-19,104.487307207,105.839768293,102.495492341,105.593870748,5350800.0,99.025636595,95.047279,3.0343504292,8.3606843426,5.61887115081,95.9912861658,102.059987024,60.3436061306,346120.709101,3.83256572605,43.2004158426
2004-11-18,99.4463101212,103.233200699,99.1758149508,102.987300694,5917200.0,98.7270407256,94.7829369889,2.76332690134,3.36885994858,5.63253219431,95.9637138243,101.490367627,54.5118355199,322441.465527,3.92565791236,38.6923058615
2004-11-17,96.5200653657,99.4708974496,95.4626847502,99.4463121207,3818000.0,98.6067242989,94.577301078,2.64162400966,-1.7213071963,5.71914442657,95.9651002892,101.248348309,51.0739946187,131908.731664,3.84486227233,35.0145705933
2004-11-16,96.0282555211,98.4381095001,96.0036701933,96.6184263519,2620400.0,98.6681995559,94.4552631531,2.68161261467,-3.93443814998,5.93226002279,95.9865869412,101.349812171,42.0255129498,-214765.15118,3.86067028113,32.309576775
2004-11-15,99.1020397524,99.4708983762,94.7741611875,95.8807247644,4838000.0,98.8087152041,94.4010451722,2.67329585353,-5.01641270086,6.08308029447,96.1354193506,101.482011058,35.4746602076,-135117.870119,4.15399667778,33.3443192668
2004-11-12,97.7987576414,101.069262851,97.2331819779,100.774174978,3280600.0,98.9878728005,94.3639581693,2.63765777507,3.44263010733,6.23253419989,96.3502150255,101.625530576,49.2440509355,107273.765743,4.06793082655,38.5437633373
2004-11-11,97.3069519774,98.0200715879,96.2003982573,97.7987593684,2276400.0,98.8649217253,94.2032911364,2.63153744813,0.319674180073,6.31477517759,96.2333842771,101.496459173,43.8815276954,134762.286834,3.95200467612,40.1742799958
2004-11-10,94.8971116681,98.3889317199,93.692194462,97.4790851883,4588800.0,98.8535047903,94.1131735585,2.63702205247,-0.860664074634,6.35138722817,96.2164827378,101.490526843,42.7350358031,187658.802869,3.99942942819,43.4890257567
2004-11-09,92.315133897,95.1184195388,91.9954582335,94.8479268272,4172800.0,98.8842427929,94.028809636,2.62539847872,-0.786888677644,6.3787097808,96.2588443142,101.509641272,41.4149444638,-220608.896403,3.8466187752,47.6880918534
2004-11-08,98.8315535697,99.0774511155,93.2249700171,93.4954651864,4750800.0,98.91234596,94.0082791091,2.58448490969,-1.52459550337,6.4877266133,96.3278610503,101.49683087,45.3669410833,-279475.257582,3.89053008205,51.9174787793
2004-11-05,99.3233485335,101.069263402,97.8725239987,99.3725314854,3020000.0,98.9667957994,94.0211323859,2.48008702085,3.36885994858,6.5967433876,96.4867087786,101.44688282,54.0635928031,-11783.36091,3.61828093265,54.2100580614
2004-11-04,100.306964415,101.831557244,98.7085934691,99.3233496335,2695000.0,98.8464793727,93.8870037846,2.54065177402,4.0573849224,6.5513880713,96.3058275987,101.387131147,53.5087655372,140813.974125,3.67097431928,54.8686205089
2004-11-03,97.3807281695,100.995489518,96.2987523961,99.8151576762,4015800.0,98.7015727683,93.7507460599,2.6266959031,4.79509698637,6.42297257448,96.0748768652,101.328268671,54.4642852048,63829.5560551,3.57436907746,55.7675312129
2004-11-02,98.4872848315,98.5610629503,95.6839990959,96.1266235475,3765800.0,98.5303193045,93.5987463617,2.70650539877,3.93443814998,6.30411977901,95.8238139057,101.236824703,52.3364530636,-140561.823077,3.43385375092,56.4094604183
2004-11-01,100.921723735,101.905338542,97.2577719814,98.4872843422,3352800.0,98.3898036563,93.5353871121,2.92891692655,5.92624815092,6.25739809644,95.4608867297,101.318720583,52.38539708,4291.11648994,3.47425213921,57.8256091144
2004-10-29,97.8479424958,100.061069658,97.1348228696,99.9872915388,4475400.0,98.1781519366,93.4112717103,3.12890760049,6.98363439497,6.12023910108,95.0492443361,101.307059537,50.6787274489,-127924.194501,3.37940298846,59.4398226553
2004-10-28,101.044667957,102.643038885,98.4135140619,98.7823702155,6728800.0,97.9287364225,93.2464489554,3.25515134969,7.45084889254,5.9639545284,94.6735850728,101.183887772,45.6657822833,-434170.032481,3.34427318283,61.779208119
2004-10-27,106.454524609,107.167644211,100.503689922,101.536475349,6122400.0,97.6626346763,93.1076954515,3.47959209439,9.24592624759,5.84510173293,94.183042582,101.142226771,51.9379860962,-72743.1450021,3.20024407379,65.839521236
2004-10-26,102.765990042,106.085668439,102.446314375,105.888951383,3941000.0,97.3324230246,92.8964347256,3.53660069139,14.0164401654,5.67980063291,93.7958223333,100.869023716,61.6800713829,166717.504583,2.84017261384,68.5002805085
2004-10-25,101.413525337,102.175815588,99.9627008202,101.290576566,3361200.0,96.8318358759,92.5707875341,3.26192234698,9.59019921098,5.40684906665,93.5699135289,100.093758223,59.7339737183,-25485.5072844,2.75235123678,68.6145633663
2004-10-22,101.585659078,103.085666601,100.602046741,101.65942736,3245200.0,96.4893287612,92.3522328935,3.27985148879,9.5901887345,5.19783181258,93.2094772724,99.76918025,60.3911876019,52735.0321126,2.72776134242,68.8591547865
2004-10-21,100.159421082,102.520092143,99.9627040271,102.077465244,3447800.0,96.1468220207,92.1189553986,3.22015107363,10.8688959313,4.96613698766,92.9266709471,99.3669730943,59.0908951922,217380.982795,2.70317127408,68.9204346019
2004-10-20,96.741375897,100.306964101,96.741375897,100.159420163,4071200.0,95.758647166,91.869353197,3.13267042619,9.95905000473,4.80821278711,92.6259767398,98.8913175922,60.5990647696,139713.847515,2.79450665528,69.0085430228
2004-10-19,97.0856372084,97.8971177879,95.5610444111,96.5692445,2089800.0,95.4029668087,91.6615692014,3.17952506256,5.18854132519,4.69482440904,92.2234417461,98.5824918713,54.2168575062,-21516.2627966,2.64696520288,69.4962283363
2004-10-18,99.9627029878,99.9627029878,96.0282561717,97.1102343946,3909400.0,95.2176617614,91.5385621874,3.25923297057,6.83609407747,4.64400438432,91.9584287908,98.4768947319,52.9411781086,-9874.22847647,2.70492776295,72.6044340797
2004-10-15,98.1922015674,98.7085942899,96.9381039007,97.3561331777,2588200.0,94.9735155443,91.3989126142,3.36648929464,7.25412672313,4.60411354362,91.6070262497,98.3400048389,55.4139999484,93855.1959864,2.59602757397,75.9725784813
2004-10-14,97.036457511,97.7987600782,94.9462914551,97.3561331777,3622000.0,94.7144395899,91.2495995753,3.45432160266,6.8852654529,4.50302019201,91.2601179872,98.1687611926,55.974832993,-30981.3985298,2.68385058192,78.8056222746
2004-10-13,97.2331845829,97.2331845829,93.7905451148,94.8971086791,5196000.0,94.4685372523,91.0965441227,3.50401554373,6.14756386541,4.43170863114,90.9645217086,97.972552796,56.7901065736,-198511.985825,2.76815984491,81.7345801887
2004-10-12,99.6430306275,100.552864855,97.2331864052,97.2331864052,3077000.0,94.2489814,91.0012859671,3.66506450122,7.67215413054,4.36285572634,90.5839168988,97.9140459012,63.0136978307,-132743.712416,2.64872081327,84.1715430644
2004-10-11,101.954506808,101.954506808,99.5200772989,99.618440745,3857400.0,93.9749758953,90.8450882935,3.72007574381,11.975458789,4.17842875799,90.2549001515,97.6950516391,70.6605319242,-36694.4510805,2.58021958852,85.0029221449
2004-10-08,100.184016821,101.954507215,99.7413899192,101.167619317,3659600.0,93.5472809386,90.625191128,3.73559268925,15.3689018062,3.97432963091,89.8116882493,97.2828736278,80.4877724054,9339.57833965,2.83841804875,85.0213706957
2004-10-07,100.921723126,101.167620679,99.5446668299,100.552864502,3820000.0,92.9983915883,90.3609534733,3.70340421797,13.1065994771,3.74126873074,89.2949873704,96.7017958063,75.074565223,102852.039186,2.8542267683,83.102443148
2004-10-06,98.093839468,100.897137465,98.093839468,100.897137465,3163400.0,92.5302987499,90.1055012549,3.53779288105,13.2049736574,3.45356278351,88.9925058688,96.0680916309,77.2659579687,112284.969302,2.82963687069,82.1516296877
2004-10-05,98.4626937337,98.9299059511,97.0610497046,97.3315448708,2379400.0,92.0586925478,89.8350173975,3.24954373333,11.9262716988,3.09809697793,88.8091488145,95.3082362812,71.4018485434,-22778.6234062,2.70668515082,80.5155583017
2004-10-04,98.3397512252,99.0036879058,96.8643290029,97.4790851883,2191200.0,91.6327542729,89.6471228439,3.31379045023,14.5082429698,2.780882909,88.3189638226,94.9465447231,70.2205234515,58603.6989534,2.82612331651,79.9039417213
2004-10-01,97.9217101455,98.7331932152,94.8971097624,98.339749263,2750000.0,91.1146027382,89.4508208796,3.4950984721,15.6639876794,2.51120984185,87.6195042661,94.6097012103,76.6543853473,95805.6484415,2.81382836598,80.6848544376
2004-09-30,95.5118667278,96.4954815334,94.8233422657,95.6348155049,2786000.0,90.5551746068,89.2280268944,3.54898359092,10.5738048198,2.1751429916,87.0061910159,94.1041581977,73.2631187131,-10302.2213737,2.63818367408,80.228227705
2004-09-29,95.7577779501,96.741380472,93.5938312543,95.0200606898,2764800.0,90.1775387204,89.0674457866,3.55101821424,11.8033196882,1.95301133365,86.6265205062,93.7285569346,64.8594127558,-2433.67327062,2.68385074431,79.969024537
2004-09-28,95.3889153709,96.9135082032,94.5036640328,96.0036715369,3343800.0,89.7559915887,88.918248185,3.65396664199,12.8115136038,1.70137126299,86.1020249467,93.4099582307,73.1610025609,32491.3886966,2.65574830106,80.9462139151
2004-09-27,95.7823574232,96.4954770233,93.4954645228,95.2659647111,2549600.0,89.2984375314,88.7406576322,3.64477402366,13.0328293183,1.5609335939,85.6536635077,92.9432115551,71.8749764235,89521.4292687,2.64872304498,81.1006686125
2004-09-24,92.0200578748,96.0282608363,91.9462797555,95.0200606898,2703400.0,88.8329793415,88.5771059524,3.68640683221,8.55740651201,1.40820084016,85.1465725093,92.5193861737,69.0721001978,73568.2155062,2.5556312378,81.493617091
2004-09-23,92.5610317189,92.5610317189,90.7905413438,92.1921853976,2347600.0,88.5273576803,88.4156183692,3.50471751361,6.68854852173,1.18989420455,85.0226401667,92.0320751939,65.9090567994,-22736.9173266,2.48010386939,81.9958928084
2004-09-22,92.315138634,94.1594071985,91.7987458952,92.5610361913,2811800.0,88.2884809474,88.3209616927,3.47347833801,8.13936862811,1.09672439204,84.8150026094,91.7619592854,63.3186854893,42319.67948,2.50820756548,83.1327854884
2004-09-21,90.7167617845,94.5282597879,88.4790518355,93.0036571438,3042400.0,87.9977892107,88.2146875667,3.44312448478,6.54100296599,1.04836366362,84.5546647259,91.4409136955,71.042362597,19456.3416075,2.54157969101,85.0026265799
2004-09-20,92.3151361201,93.6430119166,91.2085725469,91.3315213229,3488000.0,87.7641819619,88.0946558181,3.31024094444,3.27049624475,1.05983919626,84.4539410175,91.0744229063,71.4284554993,-21627.2364254,2.24122658335,85.5235431047
2004-09-17,92.9298905952,93.0036588761,91.7249635932,92.2905491014,3212600.0,87.6473785246,88.013526335,3.23658466821,3.00001439308,1.07459351902,84.4107938564,90.8839631928,67.8118781293,18299.3924337,2.31499697707,85.2759830278
2004-09-16,92.2905503324,92.3889039431,90.5446354268,91.8725112175,1961200.0,87.5402351534,87.9063261298,3.12491461261,3.86066799123,1.14918363721,84.4153205408,90.665149766,65.5677264101,-9399.28677955,2.33256178964,84.4390463299
2004-09-15,90.347916261,93.888906827,90.347916261,91.7003773549,3265000.0,87.4023541537,87.8069168261,3.00973083325,1.54918904845,1.22404730803,84.3926233205,90.412084987,70.2531067452,9726.75993054,2.42565325671,83.6776280129
2004-09-14,91.0856238274,92.0692386251,90.1020090297,92.0692386251,2417000.0,87.3470259734,87.7093303061,2.9412539751,0.983616085296,1.32923882719,84.4057719983,90.2882799485,75.8379507649,46624.1324255,2.37471702286,81.4889078289
2004-09-13,90.8888936519,91.5774279246,90.2249668385,91.2085693123,2130800.0,87.3118968275,87.6000526399,2.88815962104,-1.96722169411,1.36612396476,84.4237372065,90.2000564485,75.0360183487,4273.75221923,2.41160133513,76.1011208585
2004-09-10,91.0856214906,91.9216898709,89.6102116201,90.2003701584,1513000.0,87.3821547452,87.5096080131,3.00790666408,-1.9180398422,1.43907515351,84.3742480811,90.3900614092,63.9519158656,11302.6428592,2.54333398723,70.3007657734
2004-09-09,89.7331615611,92.4134984563,89.6593834439,91.3807031748,2516400.0,87.4506561681,87.4421661803,3.0950435572,-2.16394386352,1.50656186666,84.3556126109,90.5456997253,71.391731989,34547.9613724,2.61534924631,66.5776381617
2004-09-08,89.6593841448,91.1839868293,88.872496244,90.2741403171,1938000.0,87.5279398775,87.3434498543,3.22125563515,-2.23771926051,1.52705392664,84.3066842423,90.7491955127,69.6720960829,-5577.12287831,2.54333408796,60.9078491729
2004-09-07,90.1020064545,90.1266040781,88.7741405248,90.1020064545,2276000.0,87.6078584225,87.2699944073,3.31821111927,-0.860669312876,1.5204967538,84.2896473033,90.9260695418,70.9423753123,57145.4372435,2.49064017626,55.2141544689
2004-09-03,88.5036504229,91.1348043938,88.1102064707,90.4708677248,3424800.0,87.6385966123,87.1990122571,3.34604102972,0.959017301977,1.37022323816,84.2925555825,90.984637642,58.849084599,42948.6533897,2.6715538609,48.7738784128
2004-09-02,89.8561083561,90.8397231266,88.6757765339,88.7495448137,2591000.0,87.6043459943,87.1170057781,3.32078872106,2.1393450802,1.22732638917,84.2835572733,90.9251347154,57.4157225918,46476.2917849,2.58900141471,43.5492045072
2004-09-01,87.6429856092,89.9790615606,87.1511904997,89.5610322747,3196400.0,87.5279408129,87.0760874737,3.3180740069,1.91805031868,1.20218992944,84.209866806,90.8460148198,61.5982413567,110978.442438,2.59075740224,38.6629979416
2004-08-31,86.1675720866,87.642981956,86.069208642,87.642981956,1908600.0,87.4594390158,87.0138042905,3.29425983251,-1.47542412794,1.16557764605,84.1651791833,90.7536988483,52.6490015619,6905.34429416,2.56616750111,31.8741941414
2004-08-30,88.011844694,88.5528325954,85.0856077136,85.7987175108,1811000.0,87.5121327347,86.9980344481,3.30907131387,-3.56558735623,1.21120645678,84.2030614208,90.8212040485,44.8660544997,-37944.1693372,2.62940003049,26.7096814263
2004-08-27,87.3970845317,88.724960301,87.2003576421,87.4462650249,1363600.0,87.6394751402,87.028094382,3.30929907167,-3.68853936689,1.32869323521,84.3301760686,90.9487742119,45.7337799593,85959.3419479,2.54509078636,24.3825565285
2004-08-26,85.1839562359,88.0856077471,84.9380586917,87.6921638079,3353000.0,87.7712086891,87.0176132644,3.3741035648,-3.3934587319,1.44508719999,84.3971051243,91.1453122539,49.2942308448,225947.819494,2.68560560506,22.5357191223
2004-08-25,82.9708436638,85.5528171112,82.7249338191,85.405273172,4640800.0,87.8924036438,87.0007061866,3.43161414555,-6.78691222556,1.48853015063,84.4607894982,91.3240177893,39.4535430581,149272.065525,2.72951676831,19.9852917511
2004-08-24,82.7003470492,83.1183763198,80.6347663526,82.9708422186,3672400.0,88.1347933661,87.0406944578,3.48865128223,-8.11478032128,1.46721865503,84.6461420839,91.6234446483,30.6791389747,-70378.2535823,2.74883767153,20.5908597644
2004-08-23,85.0610081032,85.6757642618,82.4544493661,82.6757615836,2977200.0,88.424606949,87.142702097,3.37911777639,-5.21312963203,1.39126193777,85.0454891726,91.8037247254,26.9687065469,46943.7051049,2.75059394118,23.6096815585
2004-08-20,83.4626520103,86.5364328796,83.4626520103,85.0610106851,5885200.0,88.6107901502,87.2546624409,3.18889838584,0.442626190735,1.37842009707,85.4218917643,91.799688536,33.562418653,131600.528577,2.61710438713,29.0990594936
2004-08-19,83.9544459432,84.9380607283,83.2167410016,83.2167410016,3963800.0,88.5949820719,87.3096445935,3.20818594357,-1.96721645587,1.38224535222,85.3867961283,91.8031680155,25.467265648,64655.8609948,2.55387206627,32.4644065865
2004-08-18,82.3560895276,83.2659262155,81.6921503939,83.192157933,5443600.0,88.6652398025,87.4122299967,3.10595449668,-4.03279661556,1.36284633869,85.5592853058,91.7711942992,28.874017775,-183224.89538,2.56616749516,38.1693689419
2004-08-17,86.4626503167,86.4626503167,82.2331353928,82.2331353928,5043400.0,88.809268253,87.5180027774,2.93135475614,-3.83607444615,1.44399409534,85.8779134969,91.7406230092,30.7274502765,-228153.548601,2.67331070643,43.7272403178
2004-08-16,85.6757662796,86.7577445166,84.8888808402,86.4626541778,1654400.0,88.9462709118,87.6504638137,2.69253799719,-1.54918904845,1.55055163154,86.2537329146,91.638808909,42.3267139444,48033.2932271,2.58900190501,48.9904013909
2004-08-13,84.4954367576,86.6101979813,84.4462538046,85.5036368758,2300000.0,89.0015990921,87.6802353262,2.65527171378,-2.1393450802,1.59153540228,86.3463273784,91.6568708059,47.4633547115,-32444.339823,2.7804545431,51.7308234898
2004-08-12,86.4134701588,86.8560970562,84.3724846112,84.4216675632,2623200.0,89.0780042736,87.7347900511,2.5806206288,-4.08197846747,1.65628984853,86.4973836448,91.6586249024,42.5988833835,-113800.102351,2.89989282395,53.0316982365
2004-08-11,87.5200347913,88.6265983572,85.8970785007,86.4626541778,2858200.0,89.2237892188,87.8178308554,2.41800806625,-2.53279989551,1.77732850408,86.8057811526,91.6417972851,43.7354860823,-83369.8356612,2.87881546901,55.8435891216
2004-08-10,90.1020106912,90.3479205422,88.0610250782,88.0610250782,2287000.0,89.314246358,87.8517972909,2.35750779912,-2.33607248785,1.84044338065,86.9567385588,91.6717541571,46.7162396344,8017.70439994,2.88232765942,58.7410456597
2004-08-09,88.2577394269,91.2577544485,87.7659443279,89.2905347083,2719400.0,89.3976775182,87.8465531613,2.35284590123,-0.196716931169,1.82295679098,87.044831617,91.7505234195,45.4764736234,-25123.6058987,3.01757401757,60.6084372892
2004-08-06,90.3479191556,90.5938167082,86.8315113674,88.0118432262,2723600.0,89.4047031229,87.8103609018,2.35280782163,-0.737701587489,1.86148161464,87.0518953013,91.7575109446,41.9768963667,-93788.4287171,2.906917733,63.3528283548
2004-08-05,91.0856201203,91.7495567674,88.6511808302,90.1511883065,2842000.0,89.4310496082,87.8053109061,2.34073242181,-0.811487460963,1.91202820314,87.0903171864,91.77178203,44.3690472612,-80319.7751794,2.80855726929,67.0252328011
2004-08-04,93.1757885921,93.1757885921,90.6675932639,91.0856225398,2280800.0,89.4600313032,87.7465133377,2.35495949457,1.72131767279,1.96694674462,87.1050718087,91.8149907978,50.0,-27139.6112598,2.7664023886,70.0184879503
2004-08-03,92.1184103751,93.2741544546,91.9216933156,93.1757910064,2093000.0,89.3985556721,87.6628211969,2.33332001235,2.21311523895,1.94481540598,87.0652356597,91.7318756844,63.6248302109,-8670.29442341,2.91218847977,72.1934275554
2004-08-02,93.5446492536,94.5528493865,92.1184100006,92.1184100006,2144400.0,89.3195158421,87.524642953,2.23608754061,3.36886518682,1.83415935302,87.0834283015,91.5556033827,67.3492548989,-11965.7758629,3.08256392996,69.9366454414
2004-07-30,92.9298908713,94.4298983774,92.6839933229,93.5446470384,1856800.0,89.1991992283,87.409503802,2.16955440229,6.63936666982,1.78388608434,87.029644826,91.3687536306,70.1421915781,80156.9284097,3.02987071588,65.3125812883
2004-07-29,92.3151326896,93.0528376175,89.9790568383,92.5118595776,3489400.0,88.9620789901,87.2557312715,2.03572636122,3.51640550432,1.71421368571,86.9263526288,90.9978053513,62.1468906155,108947.184219,3.10364166145,59.5127347049
2004-07-28,90.8397269908,92.2905515728,89.2413560077,90.9626757674,3055200.0,88.8364930792,87.1239905575,1.9134172433,1.10656809596,1.58962297842,86.9230758359,90.7499103225,61.4499495148,149155.447686,3.08607755646,55.6284933883
2004-07-27,86.61019882,90.5692310431,86.0200304333,89.5118504228,2974000.0,88.7969727901,87.0277769377,1.87899400754,1.37706042412,1.35301014291,86.9179787825,90.6759667976,53.4308229533,70388.3643365,3.07905141665,51.5603343279
2004-07-26,87.3970876438,88.9708610049,85.1101946548,86.6101997335,2482000.0,88.7477920606,86.9655155933,1.8776108751,2.4098426466,1.04481213571,86.8701811855,90.6254029357,47.3282688941,-51654.3957757,2.88935487479,50.6939618887
2004-07-23,89.1184041207,89.3397163386,87.1511868628,87.642981956,1353400.0,88.6617262518,86.9744213054,2.02839901272,6.93444730481,0.868308881069,86.6333272391,90.6901252645,47.7535205837,-29500.3226748,2.75410851102,51.5326176599
2004-07-22,89.2413548595,90.7167647551,87.938074233,89.118406084,2578000.0,88.4140674195,86.9576643595,2.52092655331,7.37707349555,0.630603290131,85.8931408662,90.9349939728,50.3382965145,-65422.1440121,2.92448413556,53.6027281364
2004-07-21,91.4544832538,93.5446493453,89.364304867,89.364304867,3002400.0,88.150600509,86.9035070709,2.81314764371,8.58199481885,0.356012154197,85.3374528652,90.9637481527,47.3282432404,-56509.3070823,2.92272887456,55.2053697042
2004-07-20,91.1102092265,91.9462776251,90.0036554885,91.1348043917,3369000.0,87.844100694,86.8418291133,3.12611957535,10.500034661,0.0989077243351,84.7179811186,90.9702202693,54.4607259153,-31584.6491248,2.76464923784,57.5522211104
2004-07-19,91.7003787074,92.6839934942,90.2987346453,91.0856225398,2783000.0,87.4690994561,86.734229071,3.33926712574,10.6967515922,-0.262295527449,84.1298323304,90.8083665818,56.0975596417,13016.05631,2.75762397839,57.7418062348
2004-07-16,91.110207172,92.6102146708,90.1020070632,92.1921853976,3821000.0,87.0870726135,86.6251648228,3.51732739228,12.8606954557,-0.657651999122,83.5697452212,90.6044000058,53.0339669663,216875.494212,2.81031746119,57.5463110894
2004-07-15,87.8888929264,91.5774299329,87.0282269141,91.0856225398,4686400.0,86.6277620615,86.485631839,3.66268883468,11.5574156668,-1.04044029913,82.9650732268,90.2904508962,54.1469105197,320773.554086,2.75235509142,57.692922275
2004-07-14,84.446251812,88.0610204811,84.3233030396,87.8888912156,3889200.0,86.2149972163,86.3703366971,3.79069760722,6.41805619357,-1.39781876139,82.4242996091,90.0056948235,41.9769068275,135352.586857,2.59954357321,57.0699999382
2004-07-13,84.692162611,85.4298675484,83.7331331595,84.6183844944,2254000.0,85.9857809237,86.3322753247,3.8787527405,2.90165068925,-1.7092950931,82.1070281832,89.8645336642,38.5869974194,-70669.4919052,2.52401639451,60.178700221
2004-07-12,87.2249528341,87.3970845595,84.4462525217,85.1839574575,2380600.0,85.8821505419,86.3752326478,3.95465879658,4.18033169482,-2.04372231548,81.9274917453,89.8368093385,45.5583745024,-21771.443526,2.64696692222,65.4884297194
2004-07-09,86.1675739325,87.7659448978,84.9380615885,87.2249545486,2527000.0,85.7328529814,86.4050910217,4.05951203254,8.11478032128,-2.28607271359,81.6733409488,89.7923650139,45.4430462689,-44516.9834446,2.58549166173,69.7785709205
2004-07-08,88.0118417899,88.356102785,85.4052731772,86.069209839,3554200.0,85.4430393985,86.3845417885,4.23491640424,4.15574862622,-2.50192040211,81.2081229942,89.6779558027,40.1028522582,-68143.5398106,2.55914461227,73.5453803521
2004-07-07,87.3970870498,88.0118432262,86.1183942026,88.0118432262,2448800.0,85.2946198047,86.3924453353,4.28468848386,3.51640550432,-2.70328720409,81.0099313208,89.5793082885,49.6749150064,-19069.9077857,2.58549182651,79.2714046977
2004-07-06,88.6265967323,88.8724942786,86.9052770213,87.642981956,3020800.0,85.1690338938,86.3518564033,4.25351607841,4.42624095438,-3.12678607143,80.9155178154,89.4225499722,57.6586119618,-65612.6226729,2.77518754459,82.6515300783
2004-07-02,84.9872383902,89.5610266095,84.9872383902,88.5036460307,6557200.0,85.0109538597,86.3194953588,4.2403970027,10.204954026,-3.48771617801,80.770556857,89.2513508624,65.5239833105,-111456.313683,3.06148863073,84.7331012574
2004-07-01,89.7331589996,89.7823394917,87.6429806978,88.9954540733,4851200.0,84.6464912159,86.2647513434,4.36578590812,9.68856291481,-3.83744424637,80.2807053078,89.012277124,64.1418763601,-39499.970064,2.88584314033,82.4951566045
2004-06-30,89.4872510648,91.4544806289,89.4872510648,90.397097566,3513200.0,84.3004711118,86.1963084313,4.39219742257,10.3770878886,-4.17952197905,79.9082736893,88.6926685344,69.0731434407,52587.0260704,2.85422648319,80.9698644466
2004-06-29,88.7003662032,90.1020078076,88.2577393033,89.4872516395,2029200.0,83.9298608301,86.091018962,4.29545578952,9.76232259707,-4.4491951044,79.6344050406,88.2253166196,68.1086149145,-52848.2855368,2.89813675762,77.4818976772
2004-06-28,90.9380767348,90.9380767348,87.8397081594,88.7495448137,2865400.0,83.5812064516,86.0058950663,4.22325385388,5.87706629901,-4.68389528322,79.3579525977,87.8044603055,67.4537576312,-40722.2440389,2.90691890349,74.1842268503
2004-06-25,89.3643047843,90.9626757674,89.2659413366,90.9626757674,1621000.0,83.3713112267,85.9371276475,4.10115421783,7.5738009032,-4.90821280126,79.2701570088,87.4724654445,75.5123819854,-2358.24424684,2.85246844896,71.0443633158
2004-06-24,90.8397270741,91.3069368526,88.8970950886,89.364304867,1784200.0,83.1008183373,85.8111662442,3.82219838525,5.95083645776,-5.29509938522,79.278619952,86.9230167225,72.9884939267,30910.77158,2.85071147704,65.4669222809
2004-06-23,88.7495486057,91.3069367688,88.6265998291,90.9626757674,2496800.0,82.8882884638,85.7221096246,3.62118340303,10.1311838673,-5.66504613554,79.2671050607,86.5094718668,71.8325885628,119972.112392,2.94029076382,60.8985749189
2004-06-22,86.9052763414,89.3643009714,85.9462591944,88.7495448137,2719400.0,82.5264604685,85.5907589639,3.27402292614,8.70494682951,-6.09646836738,79.2524375424,85.8004833946,67.7860790107,-5665.5515489,2.92799493259,57.4291767411
2004-06-21,87.5200365492,88.9954587594,86.9052803685,86.9052803685,2698400.0,82.2155695103,85.5115864858,3.06802915763,7.74592428929,-6.3390921435,79.1475403527,85.2835986679,65.831134268,-94398.9923082,2.81558255298,55.0348496738
2004-06-18,89.241351617,90.4708639255,88.0118393086,88.9954540733,3239000.0,81.9389293571,85.476654647,2.97738325048,6.2213392624,-6.40111409003,78.9615461066,84.9163126076,76.8000227223,44368.1194545,2.9034039801,53.0003539826
2004-06-17,88.1347879819,90.2249662817,86.9052756745,89.8561076715,3860200.0,81.7167386692,85.3884587123,2.64484521404,3.196726086,-6.41641476141,79.0718934551,84.3615838832,69.4813048822,297429.204854,2.95082812529,48.1648114814
2004-06-16,86.5364313464,88.7495461636,85.5774018927,88.1347899987,4751800.0,81.6025698804,85.2764806118,2.33083987776,-0.762300370808,-6.32843639571,79.2717300026,83.9334097582,58.5648089934,428418.311088,2.9385330089,44.4244477478
